campaign_id,customer_id,program,channel,sent_at,opened,clicked,redeemed,revenue
CMP-05065,GST-00703,Platinum Exclusive,sms,2025-09-03T00:00:00.000Z,false,false,false,0
CMP-05066,GST-01487,Birthday Reward,email,2025-08-08T00:00:00.000Z,false,false,false,0
CMP-05067,GST-01584,Reactivation 30d,email,2025-03-17T00:00:00.000Z,false,false,false,0
CMP-05068,GST-02336,Welcome Series,sms,2025-06-20T00:00:00.000Z,true,false,false,0
CMP-05069,GST-01050,Reactivation 60d,push,2025-03-16T00:00:00.000Z,true,false,false,0
CMP-05070,GST-00803,Dining Bundle,email,2025-12-16T01:00:00.000Z,true,false,false,0
CMP-05071,GST-00501,Birthday Reward,push,2025-11-30T01:00:00.000Z,true,false,false,0
CMP-05072,GST-01380,Dining Bundle,email,2025-10-12T00:00:00.000Z,true,true,true,136.58
CMP-05073,GST-00711,Summer Stay Drop,email,2025-07-21T00:00:00.000Z,true,false,false,0
CMP-05074,GST-02016,Platinum Exclusive,sms,2025-01-07T01:00:00.000Z,false,false,false,0
CMP-05075,GST-02206,Dining Bundle,sms,2025-12-12T01:00:00.000Z,false,false,false,0
CMP-05076,GST-02258,Reactivation 60d,sms,2025-05-27T00:00:00.000Z,true,false,false,0
CMP-05077,GST-01756,Welcome Series,email,2025-06-22T00:00:00.000Z,true,false,false,0
CMP-05078,GST-00203,Platinum Exclusive,email,2025-12-24T01:00:00.000Z,true,false,false,0
CMP-05079,GST-01270,Spa + Stay Package,sms,2025-05-09T00:00:00.000Z,false,false,false,0
CMP-05080,GST-02304,Birthday Reward,sms,2026-04-18T00:00:00.000Z,false,false,false,0
CMP-05081,GST-00210,Reactivation 30d,email,2024-12-23T01:00:00.000Z,true,false,false,0
CMP-05082,GST-00902,Tier Upgrade Nudge,sms,2025-10-22T00:00:00.000Z,false,false,false,0
CMP-05083,GST-01525,Reactivation 30d,email,2024-12-30T01:00:00.000Z,false,false,false,0
CMP-05084,GST-00407,Tier Upgrade Nudge,email,2025-06-29T00:00:00.000Z,false,false,false,0
CMP-05085,GST-00175,Reactivation 60d,email,2025-09-18T00:00:00.000Z,false,false,false,0
CMP-05086,GST-02274,Resort Weekender,sms,2025-02-10T01:00:00.000Z,false,false,false,0
CMP-05087,GST-00818,Platinum Exclusive,sms,2026-04-13T00:00:00.000Z,false,false,false,0
CMP-05088,GST-01458,Summer Stay Drop,email,2025-01-12T01:00:00.000Z,false,false,false,0
CMP-05089,GST-01032,Spa + Stay Package,sms,2025-01-15T01:00:00.000Z,false,false,false,0
CMP-05090,GST-00822,Welcome Series,email,2025-10-30T00:00:00.000Z,false,false,false,0
CMP-05091,GST-00312,Welcome Series,email,2026-03-29T00:00:00.000Z,false,false,false,0
CMP-05092,GST-01844,Welcome Series,email,2025-06-15T00:00:00.000Z,false,false,false,0
CMP-05093,GST-02325,Summer Stay Drop,email,2025-09-28T00:00:00.000Z,false,false,false,0
CMP-05094,GST-01569,Birthday Reward,email,2025-09-16T00:00:00.000Z,false,false,false,0
CMP-05095,GST-01043,Dining Bundle,sms,2025-01-30T01:00:00.000Z,true,false,false,0
CMP-05096,GST-00253,Platinum Exclusive,email,2026-03-19T00:00:00.000Z,false,false,false,0
CMP-05097,GST-00210,Summer Stay Drop,email,2026-01-23T01:00:00.000Z,true,false,false,0
CMP-05098,GST-00823,Reactivation 30d,email,2025-06-01T00:00:00.000Z,false,false,false,0
CMP-05099,GST-01544,Summer Stay Drop,push,2025-06-19T00:00:00.000Z,true,false,false,0
CMP-05100,GST-02172,Platinum Exclusive,email,2026-03-07T01:00:00.000Z,false,false,false,0
CMP-05101,GST-02216,Tier Upgrade Nudge,email,2025-08-28T00:00:00.000Z,false,false,false,0
CMP-05102,GST-01390,Summer Stay Drop,sms,2025-07-20T00:00:00.000Z,true,true,false,0
CMP-05103,GST-02391,Summer Stay Drop,sms,2026-02-14T01:00:00.000Z,false,false,false,0
CMP-05104,GST-00574,Birthday Reward,sms,2025-03-21T00:00:00.000Z,true,false,false,0
CMP-05105,GST-00345,Tier Upgrade Nudge,email,2025-06-12T00:00:00.000Z,false,false,false,0
CMP-05106,GST-01326,Tier Upgrade Nudge,email,2025-06-12T00:00:00.000Z,false,false,false,0
CMP-05107,GST-00909,Welcome Series,email,2025-11-25T01:00:00.000Z,false,false,false,0
CMP-05108,GST-01854,Resort Weekender,sms,2025-06-28T00:00:00.000Z,false,false,false,0
CMP-05109,GST-02358,Tier Upgrade Nudge,push,2026-05-16T00:00:00.000Z,true,true,false,0
CMP-05110,GST-00036,Birthday Reward,push,2025-05-14T00:00:00.000Z,true,true,true,130.54
CMP-05111,GST-01642,Summer Stay Drop,push,2025-05-11T00:00:00.000Z,true,true,false,0
CMP-05112,GST-00010,Reactivation 30d,email,2025-07-10T00:00:00.000Z,false,false,false,0
CMP-05113,GST-00573,Reactivation 30d,sms,2025-11-12T01:00:00.000Z,true,false,false,0
CMP-05114,GST-01612,Dining Bundle,email,2026-05-07T00:00:00.000Z,false,false,false,0
CMP-05115,GST-00238,Spa + Stay Package,email,2025-02-23T01:00:00.000Z,true,false,false,0
CMP-05116,GST-01396,Dining Bundle,sms,2025-12-21T01:00:00.000Z,false,false,false,0
CMP-05117,GST-01592,Dining Bundle,sms,2025-07-27T00:00:00.000Z,false,false,false,0
CMP-05118,GST-01372,Reactivation 30d,sms,2025-03-26T00:00:00.000Z,true,false,false,0
CMP-05119,GST-01839,Birthday Reward,sms,2025-10-04T00:00:00.000Z,false,false,false,0
CMP-05120,GST-00291,Reactivation 60d,sms,2025-02-18T01:00:00.000Z,true,false,false,0
CMP-05121,GST-00924,Dining Bundle,email,2025-08-29T00:00:00.000Z,true,false,false,0
CMP-05122,GST-00133,Platinum Exclusive,email,2025-03-03T01:00:00.000Z,false,false,false,0
CMP-05123,GST-00582,Spa + Stay Package,push,2025-06-05T00:00:00.000Z,false,false,false,0
CMP-05124,GST-00870,Spa + Stay Package,sms,2025-12-12T01:00:00.000Z,true,false,false,0
CMP-05125,GST-01683,Summer Stay Drop,email,2026-05-04T00:00:00.000Z,false,false,false,0
CMP-05126,GST-02025,Dining Bundle,email,2025-11-11T01:00:00.000Z,false,false,false,0
CMP-05127,GST-02374,Dining Bundle,email,2025-02-04T01:00:00.000Z,false,false,false,0
CMP-05128,GST-02365,Dining Bundle,sms,2026-02-05T01:00:00.000Z,true,true,true,433.33
CMP-05129,GST-00710,Spa + Stay Package,email,2026-04-11T00:00:00.000Z,true,false,false,0
CMP-05130,GST-00231,Birthday Reward,email,2025-09-03T00:00:00.000Z,true,false,false,0
CMP-05131,GST-00632,Summer Stay Drop,sms,2026-03-01T01:00:00.000Z,false,false,false,0
CMP-05132,GST-00955,Resort Weekender,email,2026-04-10T00:00:00.000Z,false,false,false,0
CMP-05133,GST-01188,Tier Upgrade Nudge,sms,2025-12-15T01:00:00.000Z,true,false,false,0
CMP-05134,GST-00975,Tier Upgrade Nudge,email,2026-03-25T00:00:00.000Z,true,false,false,0
CMP-05135,GST-00003,Reactivation 30d,email,2025-01-28T01:00:00.000Z,false,false,false,0
CMP-05136,GST-00462,Summer Stay Drop,email,2025-05-28T00:00:00.000Z,true,false,false,0
CMP-05137,GST-01387,Reactivation 60d,sms,2026-05-03T00:00:00.000Z,true,false,false,0
CMP-05138,GST-00599,Birthday Reward,sms,2025-07-26T00:00:00.000Z,true,true,false,0
CMP-05139,GST-01026,Resort Weekender,email,2025-06-16T00:00:00.000Z,true,false,false,0
CMP-05140,GST-01068,Spa + Stay Package,email,2025-01-05T01:00:00.000Z,true,false,false,0
CMP-05141,GST-00798,Reactivation 60d,sms,2025-02-07T01:00:00.000Z,false,false,false,0
CMP-05142,GST-02229,Reactivation 60d,sms,2025-09-03T00:00:00.000Z,true,false,false,0
CMP-05143,GST-00619,Summer Stay Drop,sms,2025-09-14T00:00:00.000Z,true,false,false,0
CMP-05144,GST-00082,Spa + Stay Package,email,2025-08-25T00:00:00.000Z,true,false,false,0
CMP-05145,GST-00730,Birthday Reward,sms,2025-07-19T00:00:00.000Z,true,false,false,0
CMP-05146,GST-01759,Reactivation 30d,sms,2025-08-28T00:00:00.000Z,false,false,false,0
CMP-05147,GST-02259,Resort Weekender,sms,2024-11-25T01:00:00.000Z,true,false,false,0
CMP-05148,GST-00959,Resort Weekender,email,2025-12-28T01:00:00.000Z,true,true,false,0
CMP-05149,GST-02134,Spa + Stay Package,push,2025-11-28T01:00:00.000Z,false,false,false,0
CMP-05150,GST-01266,Reactivation 60d,push,2025-02-06T01:00:00.000Z,true,true,false,0
CMP-05151,GST-01083,Platinum Exclusive,push,2025-08-24T00:00:00.000Z,true,false,false,0
CMP-05152,GST-02103,Welcome Series,sms,2025-05-02T00:00:00.000Z,false,false,false,0
CMP-05153,GST-00095,Dining Bundle,email,2026-01-01T01:00:00.000Z,true,false,false,0
CMP-05154,GST-01890,Welcome Series,email,2025-07-25T00:00:00.000Z,true,false,false,0
CMP-05155,GST-00459,Reactivation 30d,email,2025-02-17T01:00:00.000Z,true,false,false,0
CMP-05156,GST-00200,Spa + Stay Package,push,2025-07-04T00:00:00.000Z,true,false,false,0
CMP-05157,GST-01246,Reactivation 30d,email,2025-10-22T00:00:00.000Z,true,true,true,235.88
CMP-05158,GST-01983,Welcome Series,sms,2025-03-17T00:00:00.000Z,true,false,false,0
CMP-05159,GST-00253,Platinum Exclusive,sms,2025-09-26T00:00:00.000Z,true,false,false,0
CMP-05160,GST-02302,Welcome Series,email,2025-05-13T00:00:00.000Z,true,false,false,0
CMP-05161,GST-00419,Dining Bundle,push,2025-02-06T01:00:00.000Z,true,true,true,122.21
CMP-05162,GST-01510,Platinum Exclusive,sms,2025-09-22T00:00:00.000Z,false,false,false,0
CMP-05163,GST-02126,Welcome Series,push,2025-02-11T01:00:00.000Z,false,false,false,0
CMP-05164,GST-02294,Reactivation 60d,sms,2025-07-02T00:00:00.000Z,false,false,false,0
CMP-05165,GST-00903,Resort Weekender,email,2025-02-20T01:00:00.000Z,false,false,false,0
CMP-05166,GST-01769,Dining Bundle,sms,2025-12-04T01:00:00.000Z,true,false,false,0
CMP-05167,GST-00845,Platinum Exclusive,push,2025-05-08T00:00:00.000Z,false,false,false,0
CMP-05168,GST-02374,Tier Upgrade Nudge,email,2025-03-23T00:00:00.000Z,false,false,false,0
CMP-05169,GST-01252,Reactivation 30d,email,2024-12-25T01:00:00.000Z,false,false,false,0
CMP-05170,GST-02023,Dining Bundle,email,2024-12-03T01:00:00.000Z,false,false,false,0
CMP-05171,GST-00932,Platinum Exclusive,email,2026-02-11T01:00:00.000Z,false,false,false,0
CMP-05172,GST-00288,Reactivation 30d,email,2026-03-24T00:00:00.000Z,false,false,false,0
CMP-05173,GST-01572,Dining Bundle,email,2025-07-16T00:00:00.000Z,false,false,false,0
CMP-05174,GST-01537,Welcome Series,email,2025-06-10T00:00:00.000Z,false,false,false,0
CMP-05175,GST-01186,Welcome Series,sms,2026-04-07T00:00:00.000Z,false,false,false,0
CMP-05176,GST-01890,Summer Stay Drop,email,2025-06-22T00:00:00.000Z,false,false,false,0
CMP-05177,GST-01493,Dining Bundle,email,2026-02-06T01:00:00.000Z,true,false,false,0
CMP-05178,GST-00749,Reactivation 30d,email,2026-05-12T00:00:00.000Z,true,false,false,0
CMP-05179,GST-02141,Welcome Series,email,2025-10-24T00:00:00.000Z,true,false,false,0
CMP-05180,GST-00207,Dining Bundle,sms,2026-01-03T01:00:00.000Z,true,false,false,0
CMP-05181,GST-01719,Reactivation 60d,email,2025-03-05T01:00:00.000Z,true,false,false,0
CMP-05182,GST-00344,Platinum Exclusive,sms,2025-07-27T00:00:00.000Z,false,false,false,0
CMP-05183,GST-01281,Summer Stay Drop,email,2025-10-19T00:00:00.000Z,false,false,false,0
CMP-05184,GST-00386,Dining Bundle,email,2025-11-11T01:00:00.000Z,false,false,false,0
CMP-05185,GST-00840,Reactivation 60d,sms,2025-10-10T00:00:00.000Z,true,false,false,0
CMP-05186,GST-01820,Spa + Stay Package,sms,2025-12-30T01:00:00.000Z,false,false,false,0
CMP-05187,GST-01518,Reactivation 60d,sms,2025-01-20T01:00:00.000Z,true,false,false,0
CMP-05188,GST-01614,Platinum Exclusive,email,2026-02-14T01:00:00.000Z,true,false,false,0
CMP-05189,GST-01969,Resort Weekender,email,2026-02-22T01:00:00.000Z,false,false,false,0
CMP-05190,GST-01068,Reactivation 30d,email,2025-09-14T00:00:00.000Z,false,false,false,0
CMP-05191,GST-01107,Spa + Stay Package,email,2025-09-15T00:00:00.000Z,true,false,false,0
CMP-05192,GST-00400,Welcome Series,email,2025-08-09T00:00:00.000Z,false,false,false,0
CMP-05193,GST-00259,Birthday Reward,sms,2024-12-12T01:00:00.000Z,false,false,false,0
CMP-05194,GST-00443,Dining Bundle,push,2025-09-23T00:00:00.000Z,true,false,false,0
CMP-05195,GST-01358,Reactivation 30d,sms,2025-06-10T00:00:00.000Z,false,false,false,0
CMP-05196,GST-00088,Tier Upgrade Nudge,email,2025-05-10T00:00:00.000Z,true,false,false,0
CMP-05197,GST-02178,Tier Upgrade Nudge,email,2026-02-06T01:00:00.000Z,true,true,false,0
CMP-05198,GST-01376,Tier Upgrade Nudge,email,2025-09-01T00:00:00.000Z,true,false,false,0
CMP-05199,GST-01060,Dining Bundle,push,2025-11-05T01:00:00.000Z,true,false,false,0
CMP-05200,GST-01836,Resort Weekender,push,2025-04-07T00:00:00.000Z,false,false,false,0
CMP-05201,GST-00105,Reactivation 60d,email,2026-02-11T01:00:00.000Z,false,false,false,0
CMP-05202,GST-00644,Platinum Exclusive,push,2025-07-13T00:00:00.000Z,true,false,false,0
CMP-05203,GST-02113,Summer Stay Drop,sms,2025-09-21T00:00:00.000Z,true,false,false,0
CMP-05204,GST-01417,Birthday Reward,email,2026-03-13T00:00:00.000Z,false,false,false,0
CMP-05205,GST-00139,Birthday Reward,sms,2024-12-10T01:00:00.000Z,true,false,false,0
CMP-05206,GST-00694,Resort Weekender,email,2025-12-08T01:00:00.000Z,false,false,false,0
CMP-05207,GST-02179,Spa + Stay Package,sms,2025-03-26T00:00:00.000Z,true,false,false,0
CMP-05208,GST-01233,Dining Bundle,email,2025-05-12T00:00:00.000Z,false,false,false,0
CMP-05209,GST-00185,Dining Bundle,push,2025-07-02T00:00:00.000Z,true,false,false,0
CMP-05210,GST-01357,Reactivation 30d,sms,2025-11-01T00:00:00.000Z,true,false,false,0
CMP-05211,GST-01572,Reactivation 30d,email,2026-01-12T01:00:00.000Z,false,false,false,0
CMP-05212,GST-02067,Reactivation 60d,push,2025-02-22T01:00:00.000Z,true,false,false,0
CMP-05213,GST-00205,Resort Weekender,email,2025-03-11T00:00:00.000Z,false,false,false,0
CMP-05214,GST-02199,Summer Stay Drop,email,2025-07-12T00:00:00.000Z,false,false,false,0
CMP-05215,GST-01910,Birthday Reward,push,2025-06-21T00:00:00.000Z,false,false,false,0
CMP-05216,GST-00783,Spa + Stay Package,email,2025-05-17T00:00:00.000Z,true,false,false,0
CMP-05217,GST-01917,Birthday Reward,email,2026-03-29T00:00:00.000Z,false,false,false,0
CMP-05218,GST-00791,Dining Bundle,email,2025-03-26T00:00:00.000Z,false,false,false,0
CMP-05219,GST-01029,Platinum Exclusive,sms,2025-09-04T00:00:00.000Z,false,false,false,0
CMP-05220,GST-01061,Dining Bundle,email,2026-05-04T00:00:00.000Z,false,false,false,0
CMP-05221,GST-01429,Birthday Reward,sms,2025-01-28T01:00:00.000Z,false,false,false,0
CMP-05222,GST-01027,Platinum Exclusive,email,2025-09-09T00:00:00.000Z,true,false,false,0
CMP-05223,GST-01863,Summer Stay Drop,push,2025-08-16T00:00:00.000Z,true,false,false,0
CMP-05224,GST-00138,Reactivation 60d,email,2026-02-14T01:00:00.000Z,true,false,false,0
CMP-05225,GST-00103,Platinum Exclusive,sms,2026-04-28T00:00:00.000Z,true,false,false,0
CMP-05226,GST-01780,Summer Stay Drop,email,2025-02-28T01:00:00.000Z,false,false,false,0
CMP-05227,GST-01622,Platinum Exclusive,push,2024-11-30T01:00:00.000Z,true,false,false,0
CMP-05228,GST-01349,Spa + Stay Package,sms,2025-10-12T00:00:00.000Z,true,true,false,0
CMP-05229,GST-01646,Reactivation 60d,push,2025-08-20T00:00:00.000Z,false,false,false,0
CMP-05230,GST-00009,Welcome Series,sms,2025-11-25T01:00:00.000Z,true,false,false,0
CMP-05231,GST-00531,Reactivation 30d,email,2024-12-20T01:00:00.000Z,false,false,false,0
CMP-05232,GST-00004,Welcome Series,sms,2025-04-14T00:00:00.000Z,true,false,false,0
CMP-05233,GST-02100,Resort Weekender,email,2025-03-21T00:00:00.000Z,true,false,false,0
CMP-05234,GST-00568,Birthday Reward,email,2025-01-15T01:00:00.000Z,true,false,false,0
CMP-05235,GST-02067,Reactivation 30d,push,2024-11-30T01:00:00.000Z,true,false,false,0
CMP-05236,GST-00961,Platinum Exclusive,push,2025-06-17T00:00:00.000Z,true,true,true,413.09
CMP-05237,GST-00963,Reactivation 60d,sms,2026-01-29T01:00:00.000Z,true,false,false,0
CMP-05238,GST-01625,Reactivation 60d,push,2024-12-19T01:00:00.000Z,true,true,false,0
CMP-05239,GST-00879,Dining Bundle,email,2025-04-01T00:00:00.000Z,false,false,false,0
CMP-05240,GST-01079,Reactivation 30d,sms,2025-06-16T00:00:00.000Z,false,false,false,0
CMP-05241,GST-01553,Resort Weekender,sms,2025-10-28T00:00:00.000Z,false,false,false,0
CMP-05242,GST-02218,Tier Upgrade Nudge,email,2026-04-08T00:00:00.000Z,true,true,true,304.05
CMP-05243,GST-02040,Reactivation 60d,push,2025-05-04T00:00:00.000Z,true,false,false,0
CMP-05244,GST-02219,Resort Weekender,sms,2025-10-21T00:00:00.000Z,false,false,false,0
CMP-05245,GST-01830,Resort Weekender,email,2026-01-05T01:00:00.000Z,true,false,false,0
CMP-05246,GST-00137,Reactivation 60d,push,2025-02-04T01:00:00.000Z,true,false,false,0
CMP-05247,GST-01431,Welcome Series,sms,2026-04-30T00:00:00.000Z,true,false,false,0
CMP-05248,GST-00498,Reactivation 30d,email,2024-12-23T01:00:00.000Z,false,false,false,0
CMP-05249,GST-00104,Reactivation 30d,push,2026-05-09T00:00:00.000Z,true,false,false,0
CMP-05250,GST-01020,Platinum Exclusive,email,2026-02-06T01:00:00.000Z,false,false,false,0
CMP-05251,GST-01062,Dining Bundle,email,2026-03-14T00:00:00.000Z,false,false,false,0
CMP-05252,GST-01530,Platinum Exclusive,email,2026-02-24T01:00:00.000Z,true,false,false,0
CMP-05253,GST-00288,Platinum Exclusive,email,2025-09-09T00:00:00.000Z,true,true,true,415.4
CMP-05254,GST-01798,Tier Upgrade Nudge,sms,2025-12-25T01:00:00.000Z,true,true,true,498.84
CMP-05255,GST-00861,Reactivation 30d,email,2026-02-20T01:00:00.000Z,true,true,true,388.97
CMP-05256,GST-01695,Tier Upgrade Nudge,email,2026-02-12T01:00:00.000Z,true,true,false,0
CMP-05257,GST-00827,Birthday Reward,sms,2025-02-20T01:00:00.000Z,true,false,false,0
CMP-05258,GST-00747,Birthday Reward,push,2026-03-15T00:00:00.000Z,true,false,false,0
CMP-05259,GST-00385,Tier Upgrade Nudge,sms,2025-11-06T01:00:00.000Z,true,true,false,0
CMP-05260,GST-01438,Platinum Exclusive,sms,2024-12-24T01:00:00.000Z,true,false,false,0
CMP-05261,GST-01582,Welcome Series,sms,2025-09-12T00:00:00.000Z,true,true,false,0
CMP-05262,GST-01963,Tier Upgrade Nudge,email,2025-05-08T00:00:00.000Z,false,false,false,0
CMP-05263,GST-01084,Spa + Stay Package,sms,2025-08-05T00:00:00.000Z,true,false,false,0
CMP-05264,GST-00633,Tier Upgrade Nudge,sms,2024-12-16T01:00:00.000Z,false,false,false,0
CMP-05265,GST-00407,Reactivation 60d,email,2025-01-22T01:00:00.000Z,false,false,false,0
CMP-05266,GST-01658,Welcome Series,email,2025-12-11T01:00:00.000Z,false,false,false,0
CMP-05267,GST-00866,Tier Upgrade Nudge,push,2026-05-01T00:00:00.000Z,false,false,false,0
CMP-05268,GST-01557,Birthday Reward,push,2025-07-15T00:00:00.000Z,true,true,false,0
CMP-05269,GST-00817,Tier Upgrade Nudge,push,2025-02-02T01:00:00.000Z,true,false,false,0
CMP-05270,GST-02357,Reactivation 30d,push,2025-07-27T00:00:00.000Z,true,false,false,0
CMP-05271,GST-00240,Platinum Exclusive,push,2025-11-25T01:00:00.000Z,true,false,false,0
CMP-05272,GST-00954,Platinum Exclusive,email,2026-05-15T00:00:00.000Z,false,false,false,0
CMP-05273,GST-00671,Tier Upgrade Nudge,email,2025-02-20T01:00:00.000Z,false,false,false,0
CMP-05274,GST-00737,Reactivation 60d,email,2025-01-19T01:00:00.000Z,false,false,false,0
CMP-05275,GST-01156,Reactivation 30d,push,2024-12-09T01:00:00.000Z,true,false,false,0
CMP-05276,GST-00462,Tier Upgrade Nudge,sms,2025-03-23T00:00:00.000Z,false,false,false,0
CMP-05277,GST-01750,Welcome Series,email,2024-12-03T01:00:00.000Z,false,false,false,0
CMP-05278,GST-01907,Dining Bundle,sms,2026-02-17T01:00:00.000Z,true,false,false,0
CMP-05279,GST-00211,Summer Stay Drop,email,2025-08-14T00:00:00.000Z,false,false,false,0
CMP-05280,GST-00261,Reactivation 30d,push,2026-03-26T00:00:00.000Z,true,true,false,0
CMP-05281,GST-02054,Welcome Series,email,2025-09-23T00:00:00.000Z,false,false,false,0
CMP-05282,GST-02248,Spa + Stay Package,email,2025-04-29T00:00:00.000Z,false,false,false,0
CMP-05283,GST-00528,Reactivation 30d,sms,2025-12-11T01:00:00.000Z,true,false,false,0
CMP-05284,GST-01417,Summer Stay Drop,push,2025-04-21T00:00:00.000Z,false,false,false,0
CMP-05285,GST-01978,Dining Bundle,email,2026-02-15T01:00:00.000Z,false,false,false,0
CMP-05286,GST-02179,Reactivation 60d,sms,2025-10-29T00:00:00.000Z,true,false,false,0
CMP-05287,GST-00746,Spa + Stay Package,sms,2026-01-31T01:00:00.000Z,true,true,true,317.91
CMP-05288,GST-01723,Dining Bundle,sms,2025-10-02T00:00:00.000Z,false,false,false,0
CMP-05289,GST-01315,Reactivation 30d,email,2026-01-11T01:00:00.000Z,false,false,false,0
CMP-05290,GST-00872,Tier Upgrade Nudge,sms,2025-04-07T00:00:00.000Z,true,false,false,0
CMP-05291,GST-01123,Tier Upgrade Nudge,sms,2025-03-19T00:00:00.000Z,true,false,false,0
CMP-05292,GST-00604,Resort Weekender,email,2025-12-25T01:00:00.000Z,false,false,false,0
CMP-05293,GST-00914,Welcome Series,email,2025-03-12T00:00:00.000Z,false,false,false,0
CMP-05294,GST-00690,Tier Upgrade Nudge,email,2025-09-08T00:00:00.000Z,false,false,false,0
CMP-05295,GST-00510,Resort Weekender,sms,2025-03-31T00:00:00.000Z,false,false,false,0
CMP-05296,GST-00620,Birthday Reward,sms,2026-03-16T00:00:00.000Z,true,false,false,0
CMP-05297,GST-02032,Summer Stay Drop,sms,2024-12-31T01:00:00.000Z,true,false,false,0
CMP-05298,GST-01282,Tier Upgrade Nudge,sms,2025-05-12T00:00:00.000Z,false,false,false,0
CMP-05299,GST-00346,Platinum Exclusive,sms,2026-01-15T01:00:00.000Z,true,false,false,0
CMP-05300,GST-02292,Resort Weekender,email,2024-11-23T01:00:00.000Z,false,false,false,0
CMP-05301,GST-00403,Resort Weekender,push,2026-04-09T00:00:00.000Z,false,false,false,0
CMP-05302,GST-02267,Birthday Reward,sms,2024-12-05T01:00:00.000Z,true,true,true,178.08
CMP-05303,GST-01836,Reactivation 60d,push,2025-09-06T00:00:00.000Z,true,true,false,0
CMP-05304,GST-00795,Spa + Stay Package,sms,2025-06-19T00:00:00.000Z,false,false,false,0
CMP-05305,GST-02145,Reactivation 60d,sms,2025-09-03T00:00:00.000Z,false,false,false,0
CMP-05306,GST-01194,Resort Weekender,sms,2025-10-02T00:00:00.000Z,true,true,false,0
CMP-05307,GST-01355,Spa + Stay Package,sms,2025-04-06T00:00:00.000Z,false,false,false,0
CMP-05308,GST-02080,Resort Weekender,sms,2026-04-12T00:00:00.000Z,false,false,false,0
CMP-05309,GST-01399,Reactivation 60d,email,2026-02-08T01:00:00.000Z,false,false,false,0
CMP-05310,GST-01316,Platinum Exclusive,sms,2026-05-12T00:00:00.000Z,true,false,false,0
CMP-05311,GST-00402,Reactivation 60d,sms,2025-03-07T01:00:00.000Z,true,false,false,0
CMP-05312,GST-00528,Welcome Series,email,2025-03-14T00:00:00.000Z,false,false,false,0
CMP-05313,GST-01716,Spa + Stay Package,sms,2025-10-16T00:00:00.000Z,true,false,false,0
CMP-05314,GST-00802,Summer Stay Drop,push,2025-04-16T00:00:00.000Z,true,false,false,0
CMP-05315,GST-01375,Resort Weekender,sms,2026-02-27T01:00:00.000Z,true,false,false,0
CMP-05316,GST-01678,Resort Weekender,email,2025-09-03T00:00:00.000Z,false,false,false,0
CMP-05317,GST-00556,Spa + Stay Package,sms,2025-09-04T00:00:00.000Z,true,true,false,0
CMP-05318,GST-02182,Welcome Series,email,2025-06-20T00:00:00.000Z,false,false,false,0
CMP-05319,GST-01097,Platinum Exclusive,email,2025-01-16T01:00:00.000Z,false,false,false,0
CMP-05320,GST-01997,Reactivation 30d,sms,2026-01-09T01:00:00.000Z,true,false,false,0
CMP-05321,GST-01169,Resort Weekender,email,2026-05-16T00:00:00.000Z,false,false,false,0
CMP-05322,GST-00017,Summer Stay Drop,email,2025-05-24T00:00:00.000Z,true,false,false,0
CMP-05323,GST-00290,Dining Bundle,email,2024-11-28T01:00:00.000Z,false,false,false,0
CMP-05324,GST-00893,Spa + Stay Package,sms,2026-02-08T01:00:00.000Z,true,false,false,0
CMP-05325,GST-01280,Tier Upgrade Nudge,sms,2025-01-12T01:00:00.000Z,false,false,false,0
CMP-05326,GST-01210,Spa + Stay Package,sms,2026-03-01T01:00:00.000Z,true,false,false,0
CMP-05327,GST-02334,Welcome Series,sms,2025-09-30T00:00:00.000Z,false,false,false,0
CMP-05328,GST-00898,Resort Weekender,sms,2025-01-10T01:00:00.000Z,true,false,false,0
CMP-05329,GST-00154,Birthday Reward,sms,2025-12-21T01:00:00.000Z,false,false,false,0
CMP-05330,GST-01207,Summer Stay Drop,push,2024-12-24T01:00:00.000Z,false,false,false,0
CMP-05331,GST-00537,Dining Bundle,email,2025-05-11T00:00:00.000Z,true,false,false,0
CMP-05332,GST-01887,Tier Upgrade Nudge,email,2025-08-13T00:00:00.000Z,true,false,false,0
CMP-05333,GST-01067,Summer Stay Drop,email,2025-05-20T00:00:00.000Z,false,false,false,0
CMP-05334,GST-01805,Platinum Exclusive,email,2025-05-03T00:00:00.000Z,false,false,false,0
CMP-05335,GST-02242,Welcome Series,email,2026-02-01T01:00:00.000Z,true,false,false,0
CMP-05336,GST-01407,Dining Bundle,email,2026-02-26T01:00:00.000Z,true,true,true,393.54
CMP-05337,GST-01135,Platinum Exclusive,email,2024-12-07T01:00:00.000Z,true,false,false,0
CMP-05338,GST-01810,Platinum Exclusive,email,2025-11-19T01:00:00.000Z,false,false,false,0
CMP-05339,GST-01195,Summer Stay Drop,push,2026-03-09T00:00:00.000Z,true,false,false,0
CMP-05340,GST-01911,Platinum Exclusive,sms,2026-01-31T01:00:00.000Z,true,false,false,0
CMP-05341,GST-01647,Platinum Exclusive,email,2025-07-07T00:00:00.000Z,false,false,false,0
CMP-05342,GST-01233,Welcome Series,email,2025-03-05T01:00:00.000Z,false,false,false,0
CMP-05343,GST-00463,Welcome Series,push,2024-12-24T01:00:00.000Z,false,false,false,0
CMP-05344,GST-01779,Birthday Reward,email,2025-02-27T01:00:00.000Z,false,false,false,0
CMP-05345,GST-01852,Welcome Series,sms,2025-08-17T00:00:00.000Z,false,false,false,0
